10, 2, 1.410615683s
10, 3, 1.447166504s
10, 4, 1.558941139s
10, 5, 1.603841113s
10, 6, 1.739544223s
10, 7, 1.751235057s
10, 8, 1.778698016s
10, 9, 1.781625488s
10, 10, 1.783598547s
10, 11, 1.79454009s
