mounted, id, time
1000, 326, 3111
1000, 310, 3085
1000, 211, 3242
1000, 371, 2756
1000, 373, 2941
1000, 122, 3330
1000, 141, 3266
1000, 152, 3246
1000, 111, 3330
1000, 199, 3303
1000, 78, 3332
1000, 60, 3384
1000, 386, 2894
1000, 347, 2977
1000, 394, 2858
1000, 200, 3385
1000, 225, 3358
1000, 198, 3375
1000, 370, 3091
1000, 96, 3446
1000, 366, 3073
1000, 125, 3425
1000, 88, 3436
1000, 219, 3389
1000, 234, 3304
1000, 151, 3355
1000, 339, 3184
1000, 311, 3180
1000, 27, 3404
1000, 226, 3292
1000, 22, 3455
1000, 203, 3392
1000, 275, 3307
1000, 110, 3475
1000, 340, 2980
1000, 220, 3436
1000, 51, 3474
1000, 325, 3207
1000, 341, 3084
1000, 94, 3493
1000, 358, 3298
1000, 239, 3358
1000, 314, 3356
1000, 189, 3519
1000, 39, 3554
1000, 178, 3457
1000, 57, 3538
1000, 135, 3552
1000, 328, 3296
1000, 176, 3559
1000, 334, 3384
1000, 147, 3528
1000, 259, 3458
1000, 248, 3522
1000, 68, 3575
1000, 196, 3543
1000, 218, 3596
1000, 193, 3627
1000, 351, 3411
1000, 229, 3593
1000, 74, 3664
1000, 173, 3628
1000, 272, 3433
1000, 83, 3640
1000, 359, 3474
1000, 321, 3205
1000, 313, 3535
1000, 286, 3312
1000, 133, 3655
1000, 304, 3372
1000, 73, 3744
1000, 213, 3716
1000, 97, 3752
1000, 40, 3785
1000, 187, 3645
1000, 292, 3421
1000, 169, 3862
1000, 228, 3863
1000, 357, 3747
1000, 26, 3937
1000, 44, 3897
1000, 131, 3954
1000, 303, 3751
1000, 79, 4039
1000, 143, 3999
1000, 267, 3962
1000, 312, 3954
1000, 194, 4082
1000, 243, 4100
1000, 260, 4116
1000, 188, 4165
1000, 224, 4265
1000, 129, 4262
1000, 149, 4250
1000, 158, 4243
1000, 55, 4348
1000, 280, 4151
1000, 146, 4327
1000, 177, 4331
1000, 215, 4340
1000, 156, 4340
1000, 49, 4331
1000, 374, 4045
1000, 251, 4312
1000, 416, 3433
1000, 139, 4365
1000, 161, 4358
1000, 249, 4361
1000, 101, 4471
1000, 308, 4260
1000, 206, 4422
1000, 184, 4430
1000, 302, 4298
1000, 412, 3367
1000, 253, 4392
1000, 217, 4460
1000, 266, 4368
1000, 264, 4377
1000, 34, 4574
1000, 392, 3780
1000, 399, 3814
1000, 153, 4514
1000, 207, 4554
1000, 119, 4624
1000, 348, 4207
1000, 354, 4548
1000, 273, 4572
1000, 216, 4563
1000, 231, 4700
1000, 473, 3576
1000, 37, 4793
1000, 433, 3726
1000, 299, 4631
1000, 424, 3682
1000, 378, 4422
1000, 104, 4817
1000, 221, 4764
1000, 315, 4559
1000, 290, 4611
1000, 180, 4768
1000, 144, 4776
1000, 46, 4787
1000, 389, 4349
1000, 268, 4685
1000, 174, 4770
1000, 277, 4677
1000, 210, 4800
1000, 361, 4524
1000, 350, 4662
1000, 506, 3566
1000, 148, 4885
1000, 236, 4872
1000, 420, 3931
1000, 598, 3343
1000, 388, 4573
1000, 578, 3515
1000, 103, 5132
1000, 333, 4739
1000, 166, 5077
1000, 421, 4285
1000, 443, 3963
1000, 89, 5152
1000, 599, 3416
1000, 65, 5112
1000, 204, 5167
1000, 395, 324742
1000, 411, 4218
1000, 297, 5054
1000, 364, 4841
1000, 510, 3819
1000, 435, 4032
1000, 284, 5117
1000, 475, 3905
1000, 372, 4886
1000, 393, 4782
1000, 335, 4977
1000, 159, 5228
1000, 298, 4293
1000, 669, 3172
1000, 305, 4832
1000, 346, 4924
1000, 522, 3980
1000, 327, 5187
1000, 609, 3584
1000, 130, 5338
1000, 406, 4523
1000, 205, 5378
1000, 265, 5271
1000, 252, 5380
1000, 524, 4094
1000, 307, 5035
1000, 434, 4382
1000, 363, 5003
1000, 585, 3926
1000, 454, 4385
1000, 453, 4280
1000, 261, 5407
1000, 445, 4232
1000, 417, 4476
1000, 521, 4223
1000, 164, 5521
1000, 345, 5177
1000, 400, 4801
1000, 437, 4356
1000, 441, 4368
1000, 407, 4573
1000, 573, 4002
1000, 368, 5291
1000, 405, 4457
1000, 491, 4375
1000, 451, 4178
1000, 274, 5516
1000, 250, 5612
1000, 190, 5609
1000, 235, 5617
1000, 330, 5236
1000, 379, 5152
1000, 323, 5370
1000, 518, 4357
1000, 507, 4352
1000, 309, 5589
1000, 539, 4285
1000, 380, 5186
1000, 607, 3960
1000, 145, 5698
1000, 452, 4299
1000, 390, 5268
1000, 515, 4403
1000, 427, 4673
1000, 410, 4797
1000, 429, 4688
1000, 163, 5770
1000, 431, 4683
1000, 484, 4448
1000, 426, 4842
1000, 425, 4830
1000, 31, 5844
1000, 493, 4604
1000, 513, 4502
1000, 137, 5805
1000, 501, 4501
1000, 487, 4604
1000, 401, 325789
1000, 455, 4757
1000, 480, 4477
1000, 162, 5806
1000, 438, 4713
1000, 490, 4573
1000, 458, 4654
1000, 457, 4509
1000, 404, 4851
1000, 566, 4406
1000, 519, 4512
1000, 414, 4929
1000, 432, 4691
1000, 464, 4577
1000, 625, 4118
1000, 446, 4737
1000, 430, 4780
1000, 552, 4378
1000, 396, 5218
1000, 529, 4514
1000, 415, 4717
1000, 476, 4670
1000, 375, 5454
1000, 440, 4711
1000, 100, 5940
1000, 614, 4126
1000, 496, 4468
1000, 293, 5449
1000, 377, 5471
1000, 142, 5903
1000, 54, 5985
1000, 691, 3802
1000, 468, 4602
1000, 540, 4502
1000, 577, 4367
1000, 466, 4640
1000, 409, 4708
1000, 528, 4579
1000, 537, 4573
1000, 606, 4314
1000, 544, 4484
1000, 631, 4124
1000, 419, 4885
1000, 611, 4189
1000, 469, 4615
1000, 423, 4997
1000, 413, 4712
1000, 629, 4146
1000, 465, 4687
1000, 291, 5792
1000, 132, 6052
1000, 456, 4833
1000, 214, 6038
1000, 408, 5000
1000, 595, 4263
1000, 489, 4813
1000, 527, 4621
1000, 497, 4683
1000, 448, 4599
1000, 624, 4019
1000, 600, 4253
1000, 612, 4400
1000, 530, 4764
1000, 461, 4820
1000, 623, 4388
1000, 610, 4519
1000, 41, 6255
1000, 500, 4858
1000, 601, 4259
1000, 485, 4842
1000, 439, 5095
1000, 447, 4916
1000, 503, 4964
1000, 534, 4797
1000, 538, 4836
1000, 505, 4975
1000, 642, 4452
1000, 641, 4468
1000, 479, 5050
1000, 586, 4845
1000, 509, 5015
1000, 608, 4644
1000, 444, 5247
1000, 654, 4442
1000, 520, 5042
1000, 617, 4488
1000, 575, 4906
1000, 402, 5274
1000, 478, 5216
1000, 652, 4596
1000, 650, 4558
1000, 542, 5054
1000, 463, 5230
1000, 662, 4391
1000, 616, 4788
1000, 58, 6512
1000, 668, 4455
1000, 317, 6162
1000, 550, 5204
1000, 581, 5114
1000, 602, 5039
1000, 428, 5209
1000, 508, 5321
1000, 560, 5197
1000, 603, 5053
1000, 695, 4616
1000, 512, 5320
1000, 658, 4800
1000, 242, 6599
1000, 589, 5227
1000, 64, 6755
1000, 605, 5163
1000, 593, 5097
1000, 462, 5551
1000, 628, 4996
1000, 556, 5369
1000, 568, 5442
1000, 569, 5411
1000, 526, 5492
1000, 561, 5359
1000, 714, 4767
1000, 535, 5453
1000, 596, 5368
1000, 533, 5404
1000, 449, 5536
1000, 622, 4934
1000, 574, 5422
1000, 477, 5546
1000, 558, 5337
1000, 655, 4989
1000, 699, 4885
1000, 481, 5734
1000, 450, 5587
1000, 551, 5543
1000, 467, 5696
1000, 570, 5543
1000, 541, 5613
1000, 615, 5277
1000, 580, 5523
1000, 209, 7091
1000, 657, 5181
1000, 613, 5276
1000, 738, 4696
1000, 554, 5605
1000, 640, 5269
1000, 397, 6361
1000, 495, 5625
1000, 677, 4989
1000, 579, 5369
1000, 514, 5745
1000, 483, 5818
1000, 403, 6236
1000, 582, 5599
1000, 618, 5311
1000, 703, 4838
1000, 498, 5695
1000, 532, 5685
1000, 697, 5061
1000, 504, 5858
1000, 678, 5079
1000, 638, 5362
1000, 557, 5679
1000, 549, 5778
1000, 536, 5740
1000, 471, 5771
1000, 418, 6220
1000, 656, 5286
1000, 546, 5671
1000, 422, 6312
1000, 555, 5672
1000, 679, 4888
1000, 665, 5106
1000, 502, 5861
1000, 583, 5642
1000, 470, 5833
1000, 564, 5638
1000, 619, 5090
1000, 584, 5625
1000, 525, 5775
1000, 660, 5123
1000, 630, 5350
1000, 635, 5267
1000, 753, 3930
1000, 565, 5759
1000, 482, 5924
1000, 712, 5115
1000, 696, 5144
1000, 571, 5709
1000, 651, 5119
1000, 663, 5165
1000, 626, 5242
1000, 592, 5686
1000, 588, 5718
1000, 675, 5010
1000, 664, 5160
1000, 563, 5621
1000, 591, 5726
1000, 736, 4837
1000, 636, 5418
1000, 492, 5873
1000, 647, 5138
1000, 499, 5951
1000, 511, 5771
1000, 486, 5945
1000, 728, 4550
1000, 659, 5331
1000, 670, 5178
1000, 562, 5757
1000, 597, 5450
1000, 723, 4953
1000, 705, 5013
1000, 531, 5736
1000, 792, 3983
1000, 254, 7176
1000, 667, 5141
1000, 648, 5418
1000, 620, 5498
1000, 621, 5354
1000, 680, 5290
1000, 637, 5521
1000, 639, 5422
1000, 710, 5083
1000, 460, 5595
1000, 708, 5262
1000, 643, 5118
1000, 687, 4901
1000, 702, 5235
1000, 543, 5990
1000, 718, 5272
1000, 715, 5230
1000, 701, 5043
1000, 726, 4887
1000, 711, 5330
1000, 594, 5637
1000, 722, 5000
1000, 690, 5177
1000, 474, 6078
1000, 494, 6191
1000, 633, 5586
1000, 646, 5338
1000, 632, 5630
1000, 547, 5846
1000, 559, 5974
1000, 517, 6132
1000, 587, 5941
1000, 676, 5262
1000, 716, 5355
1000, 717, 5250
1000, 720, 4899
1000, 769, 4381
1000, 748, 4431
1000, 734, 5068
1000, 724, 4852
1000, 681, 5119
1000, 771, 4379
1000, 756, 4458
1000, 805, 3945
1000, 653, 5409
1000, 768, 4611
1000, 634, 5650
1000, 692, 5025
1000, 806, 3845
1000, 604, 5649
1000, 755, 4363
1000, 706, 5376
1000, 572, 6028
1000, 545, 6106
1000, 645, 5626
1000, 779, 4106
1000, 666, 5500
1000, 627, 5556
1000, 693, 4997
1000, 804, 4052
1000, 436, 6289
1000, 523, 6165
1000, 745, 4968
1000, 442, 6142
1000, 813, 3882
1000, 684, 5308
1000, 713, 5362
1000, 472, 6236
1000, 765, 4369
1000, 567, 6062
1000, 649, 5740
1000, 576, 6095
1000, 735, 5029
1000, 799, 4408
1000, 553, 6153
1000, 746, 5202
1000, 548, 6190
1000, 590, 6060
1000, 739, 5228
1000, 761, 4640
1000, 694, 4336
1000, 780, 4290
1000, 758, 4617
1000, 750, 4822
1000, 782, 4236
1000, 698, 5364
1000, 709, 5590
1000, 752, 4766
1000, 797, 4290
1000, 682, 5200
1000, 743, 4748
1000, 781, 4292
1000, 727, 5532
1000, 730, 5115
1000, 831, 4043
1000, 689, 5688
1000, 819, 4201
1000, 729, 4750
1000, 793, 4524
1000, 751, 4901
1000, 788, 4630
1000, 817, 3993
1000, 874, 3049
1000, 848, 3575
1000, 740, 5236
1000, 741, 5422
1000, 787, 4653
1000, 704, 5131
1000, 825, 4267
1000, 672, 5675
1000, 683, 5601
1000, 790, 4769
1000, 742, 5317
1000, 803, 4414
1000, 794, 4525
1000, 764, 5051
1000, 707, 5565
1000, 767, 4895
1000, 754, 4753
1000, 849, 3428
1000, 834, 4180
1000, 688, 5621
1000, 844, 4149
1000, 796, 4494
1000, 870, 3555
1000, 737, 5209
1000, 733, 5473
1000, 757, 4921
1000, 673, 5835
1000, 773, 4666
1000, 783, 4669
1000, 732, 5463
1000, 795, 4594
1000, 719, 5475
1000, 821, 4445
1000, 785, 4756
1000, 835, 4534
1000, 820, 4530
1000, 766, 5164
1000, 685, 5876
1000, 864, 3710
1000, 809, 4544
1000, 856, 4319
1000, 855, 4251
1000, 749, 5134
1000, 818, 4131
1000, 763, 5172
1000, 853, 4054
1000, 840, 4219
1000, 807, 4573
1000, 812, 4154
1000, 801, 4917
1000, 824, 4550
1000, 808, 4613
1000, 686, 6024
1000, 775, 4927
1000, 784, 4944
1000, 832, 3908
1000, 802, 4894
1000, 721, 5819
1000, 843, 4095
1000, 798, 4952
1000, 776, 4960
1000, 789, 5170
1000, 671, 6099
1000, 774, 5220
1000, 759, 4940
1000, 661, 6378
1000, 800, 4949
1000, 826, 4796
1000, 762, 5400
1000, 786, 5204
1000, 791, 5339
1000, 926, 3344
1000, 863, 3874
1000, 854, 4449
1000, 869, 4051
1000, 816, 4903
1000, 871, 4154
1000, 744, 6150
1000, 841, 4601
1000, 837, 4857
1000, 731, 5521
1000, 778, 5145
1000, 893, 3089
1000, 700, 5901
1000, 917, 3601
1000, 823, 5045
1000, 814, 4451
1000, 822, 5014
1000, 890, 3550
1000, 747, 6167
1000, 725, 6122
1000, 842, 4648
1000, 760, 5643
1000, 857, 4334
1000, 777, 5248
1000, 836, 4944
1000, 828, 5019
1000, 827, 5082
1000, 839, 4345
1000, 866, 3893
1000, 674, 6188
1000, 860, 4533
1000, 770, 5262
1000, 772, 5534
1000, 833, 4342
1000, 846, 4356
1000, 859, 4570
1000, 889, 3747
1000, 830, 5032
1000, 845, 4338
1000, 815, 5098
1000, 838, 4259
1000, 852, 4437
1000, 887, 3733
1000, 810, 4488
1000, 892, 3736
1000, 965, 3084
1000, 865, 4043
1000, 851, 4127
1000, 918, 3802
1000, 903, 3661
1000, 956, 3219
1000, 872, 4138
1000, 928, 3217
1000, 907, 3662
1000, 1000, 2708
1000, 867, 4350
1000, 881, 3521
1000, 912, 3296
1000, 858, 4594
1000, 886, 3848
1000, 876, 4163
1000, 862, 3409
1000, 921, 3928
1000, 850, 4537
1000, 811, 5202
1000, 875, 3895
1000, 847, 4649
1000, 904, 3705
1000, 829, 4620
1000, 959, 3338
1000, 927, 3916
1000, 906, 3525
1000, 888, 4149
1000, 968, 3373
1000, 868, 4594
1000, 919, 3524
1000, 954, 3401
1000, 905, 3836
1000, 873, 4314
1000, 924, 3895
1000, 947, 3852
1000, 944, 3904
1000, 986, 3487
1000, 923, 4028
1000, 884, 4296
1000, 942, 3534
1000, 908, 3938
1000, 979, 3331
1000, 980, 3341
1000, 948, 3857
1000, 922, 4046
1000, 929, 4031
1000, 915, 3770
1000, 967, 3414
1000, 955, 3455
1000, 970, 3534
1000, 973, 3316
1000, 983, 3402
1000, 913, 3548
1000, 891, 4105
1000, 962, 3498
1000, 972, 3482
1000, 882, 4142
1000, 953, 3516
1000, 914, 3667
1000, 951, 4050
1000, 943, 4144
1000, 925, 4163
1000, 885, 4342
1000, 938, 3622
1000, 946, 3658
1000, 963, 3543
1000, 916, 4255
1000, 898, 3945
1000, 899, 4311
1000, 960, 3665
1000, 877, 3585
1000, 949, 4205
1000, 900, 4318
1000, 950, 4300
1000, 940, 3650
1000, 957, 3791
1000, 861, 4717
1000, 879, 3639
1000, 969, 3805
1000, 883, 4435
1000, 977, 3604
1000, 945, 3762
1000, 897, 3740
1000, 991, 3474
1000, 975, 3698
1000, 941, 4315
1000, 930, 4323
1000, 988, 3504
1000, 936, 3766
1000, 974, 3643
1000, 990, 3435
1000, 952, 4086
1000, 961, 3892
1000, 998, 3398
1000, 985, 3729
1000, 984, 3575
1000, 971, 3980
1000, 911, 3921
1000, 989, 3506
1000, 880, 3705
1000, 992, 3546
1000, 995, 3453
1000, 997, 3385
1000, 901, 4502
1000, 909, 3991
1000, 935, 3840
1000, 981, 3725
1000, 937, 3876
1000, 920, 3936
1000, 894, 3978
1000, 934, 3798
1000, 910, 4059
1000, 896, 3904
1000, 999, 3422
1000, 993, 3429
1000, 978, 3638
1000, 987, 3770
1000, 939, 3879
1000, 902, 3838
1000, 958, 4052
1000, 994, 3523
1000, 878, 3928
1000, 964, 4028
1000, 966, 3934
1000, 932, 4055
1000, 931, 4046
1000, 895, 3950
1000, 933, 4056
1000, 982, 3937
1000, 996, 3482
1000, 976, 3856
1000, 181, 440408
