10, 2, 231.502418ms, bind
10, 3, 270.916986ms, bind
10, 4, 290.585238ms, bind
10, 5, 267.657436ms, bind
10, 6, 277.494127ms, bind
10, 7, 259.703284ms, bind
10, 8, 292.4499ms, bind
10, 9, 282.003683ms, bind
10, 10, 277.420603ms, bind
10, 11, 428.088631ms, bind
